STNAME,CTYNAME,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,AA_MALE,AA_FEMALE,H_MALE,H_FEMALE
Virginia,Fairfax ,23422,21986,4041,4045,7232,6844,7176,6781
Virginia,Fairfax ,21969,21153,3655,3886,6494,6336,6888,6668
Virginia,Fairfax ,23272,21612,4775,4373,8417,8209,6654,6554
Virginia,Fairfax ,25034,23100,4480,4440,8491,8882,7319,6087
Virginia,Fairfax ,27393,25954,4741,5017,8590,9939,8235,7053
Virginia,Fairfax ,25136,24452,4445,4642,8648,10394,7827,7189
Virginia,Fairfax ,25359,24722,4353,4717,9386,10818,6797,6640
Virginia,Fairfax ,25542,25548,4093,4641,7796,8971,5656,5905
Virginia,Fairfax ,27024,26666,4002,4192,6972,8044,4837,4943
Virginia,Fairfax ,23381,23732,3291,3441,5707,6899,3498,3892
Virginia,Fairfax ,18615,19498,2163,2520,4182,5475,2407,2684
Virginia,Fairfax ,14928,16301,1417,1772,3385,4214,1334,1780
Virginia,Fairfax ,9774,11127,835,1048,2326,2998,767,1237
Virginia,Fairfax ,5647,6973,450,614,1580,1859,439,694
Virginia,Fairfax ,5666,8994,309,577,1075,1668,370,825
Virginia,Fauquier ,30688,31293,2776,2798,537,693,3279,3243
Virginia,Fauquier ,1722,1723,146,143,28,16,293,268
Virginia,Fauquier ,1967,1889,173,181,31,38,373,340
Virginia,Fauquier ,2098,1923,161,150,44,26,326,346
Virginia,Fauquier ,2075,1991,154,173,46,62,314,293
Virginia,Fauquier ,1715,1587,144,146,33,24,203,200
Virginia,Fauquier ,1662,1640,179,153,35,36,219,172
Virginia,Fauquier ,1777,1812,199,147,35,60,240,218
Virginia,Fauquier ,1828,1957,165,144,34,47,253,256
Virginia,Fauquier ,1799,1759,165,167,40,50,260,268
Virginia,Fauquier ,2039,2152,162,160,49,78,248,247
Virginia,Fauquier ,2298,2406,203,176,37,56,178,184
Virginia,Fauquier ,2533,2594,231,261,39,42,136,165
Virginia,Fauquier ,2156,2151,247,221,27,47,83,108
Virginia,Fauquier ,1712,1836,150,168,16,31,68,80
Virginia,Fauquier ,1427,1457,119,122,18,32,33,49
Virginia,Fauquier ,911,1118,82,104,14,23,24,27
Virginia,Fauquier ,582,647,59,86,8,15,23,11
Virginia,Fauquier ,387,651,37,96,3,10,5,11
Virginia,Floyd ,7578,7468,165,154,42,42,252,222
Virginia,Floyd ,370,327,7,4,1,3,23,28
Virginia,Floyd ,415,361,7,7,5,1,28,26
Virginia,Floyd ,436,414,7,8,5,2,21,28
Virginia,Floyd ,430,397,9,9,1,1,19,23
Virginia,Floyd ,365,325,4,11,1,4,12,7
Virginia,Floyd ,355,381,12,5,2,4,14,22
Virginia,Floyd ,388,357,11,6,1,3,35,4
Virginia,Floyd ,395,395,7,6,1,3,15,12
Virginia,Floyd ,450,444,4,8,0,2,9,10
Virginia,Floyd ,509,488,14,12,1,3,21,18
Virginia,Floyd ,543,477,17,13,2,3,12,5
Virginia,Floyd ,641,599,16,16,3,3,14,12
Virginia,Floyd ,571,630,11,14,17,2,7,6
Virginia,Floyd ,578,559,16,7,2,6,11,6
Virginia,Floyd ,472,497,9,4,0,0,5,7
Virginia,Floyd ,340,341,5,7,0,1,5,5
Virginia,Floyd ,202,233,4,9,0,0,0,1
Virginia,Floyd ,118,243,5,8,0,1,1,2
Virginia,Fluvanna ,10251,11752,1727,2433,98,159,505,543
Virginia,Fluvanna ,530,538,120,117,5,3,39,53
Virginia,Fluvanna ,545,490,103,101,8,6,35,42
Virginia,Fluvanna ,650,649,109,103,4,4,59,67
Virginia,Fluvanna ,573,585,109,139,3,6,46,49
Virginia,Fluvanna ,492,531,83,170,7,3,37,28
Virginia,Fluvanna ,523,722,111,240,4,20,21,44
Virginia,Fluvanna ,584,711,119,208,8,8,37,33
Virginia,Fluvanna ,635,766,144,221,13,4,38,42
Virginia,Fluvanna ,609,741,94,169,11,9,41,39
Virginia,Fluvanna ,663,763,102,152,6,16,38,39
Virginia,Fluvanna ,700,831,109,174,3,26,30,26
Virginia,Fluvanna ,771,840,138,178,4,6,17,20
Virginia,Fluvanna ,741,910,125,143,9,17,17,9
Virginia,Fluvanna ,674,805,97,87,6,9,11,28
Virginia,Fluvanna ,638,745,70,84,3,10,23,9
Virginia,Fluvanna ,454,524,48,52,3,4,10,7
Virginia,Fluvanna ,267,327,28,54,1,6,4,4
Virginia,Fluvanna ,202,274,18,41,0,2,2,4
Virginia,Franklin ,24612,25590,2246,2184,113,150,816,797
Virginia,Franklin ,1070,1130,91,91,3,5,68,79
Virginia,Franklin ,1243,1206,107,103,6,7,80,92
Virginia,Franklin ,1417,1368,135,98,13,5,91,99
Virginia,Franklin ,1438,1389,189,194,9,14,74,92
Virginia,Franklin ,1210,1197,170,161,8,13,53,61
Virginia,Franklin ,1255,1279,159,114,3,10,52,57
Virginia,Franklin ,1162,1243,111,126,7,4,55,46
Virginia,Franklin ,1203,1263,121,85,7,5,60,60
Virginia,Franklin ,1199,1294,104,82,8,12,68,43
Virginia,Franklin ,1531,1540,145,134,8,19,64,33
Virginia,Franklin ,1815,1854,157,156,8,4,54,27
Virginia,Franklin ,2046,2110,182,173,6,9,36,26
Virginia,Franklin ,2106,2120,189,161,4,12,17,22
Virginia,Franklin ,1893,2026,123,170,7,12,15,17
Virginia,Franklin ,1723,1805,114,115,10,5,8,10
Virginia,Franklin ,1204,1237,77,96,3,8,7,10
Virginia,Franklin ,646,798,40,55,3,3,5,9
Virginia,Franklin ,451,731,32,70,0,3,9,14
Virginia,Frederick ,40108,40759,2332,1893,688,885,4345,3980
Virginia,Frederick ,2268,2250,146,125,48,47,415,450
Virginia,Frederick ,2474,2341,131,135,48,54,466,387
Virginia,Frederick ,2651,2453,178,139,59,60,474,410
Virginia,Frederick ,2511,2351,192,129,43,40,389,359
Virginia,Frederick ,2152,2050,182,131,56,46,317,309
Virginia,Frederick ,2430,2277,201,153,43,63,281,263
Virginia,Frederick ,2406,2519,180,127,57,70,297,293
Virginia,Frederick ,2517,2621,206,120,49,74,387,305
Virginia,Frederick ,2395,2409,140,137,60,57,324,304
Virginia,Frederick ,2602,2605,174,123,47,101,272,252
Virginia,Frederick ,2922,2891,177,132,42,84,284,227
Virginia,Frederick ,3064,3010,139,143,33,52,195,148
Virginia,Frederick ,2655,2781,108,116,38,40,105,91
Virginia,Frederick ,2198,2374,74,87,30,42,61,87
Virginia,Frederick ,1961,2207,47,36,18,29,36,41
Virginia,Frederick ,1349,1537,30,41,13,20,15,24
Virginia,Frederick ,852,1046,17,14,2,2,9,21
Virginia,Frederick ,701,1037,10,5,2,4,18,9
Virginia,Giles ,7944,8153,142,125,46,51,158,149
Virginia,Giles ,417,416,5,8,3,0,15,10
Virginia,Giles ,465,432,7,9,1,0,17,9
Virginia,Giles ,445,433,7,7,1,1,11,12
Virginia,Giles ,493,459,9,3,3,10,14,12
Virginia,Giles ,409,383,11,12,3,3,7,12
Virginia,Giles ,477,460,5,6,4,3,16,12
Virginia,Giles ,442,421,4,8,3,2,7,12
Virginia,Giles ,437,426,12,5,2,0,16,17
Virginia,Giles ,454,462,8,2,2,9,13,10
Virginia,Giles ,559,530,9,7,7,7,11,9
Virginia,Giles ,573,626,9,3,3,5,7,6
Virginia,Giles ,607,576,16,10,4,0,7,7
Virginia,Giles ,506,567,7,10,1,4,5,6
Virginia,Giles ,536,558,11,12,3,1,4,3
Virginia,Giles ,464,491,8,12,4,5,1,3
Virginia,Giles ,348,384,9,4,1,1,3,7
Virginia,Giles ,187,229,1,3,1,0,1,0
Virginia,Giles ,125,300,4,4,0,0,3,2
Virginia,Gloucester ,16155,16644,1473,1510,134,199,693,718
Virginia,Gloucester ,830,749,74,67,6,9,49,42
Virginia,Gloucester ,930,905,58,74,6,8,62,62
Virginia,Gloucester ,878,891,63,67,8,7,58,65
Virginia,Gloucester ,968,853,75,75,9,9,58,61
Virginia,Gloucester ,837,762,82,70,7,11,49,51
Virginia,Gloucester ,936,969,105,71,10,13,38,49
Virginia,Gloucester ,1001,1019,89,76,11,16,60,66
Virginia,Gloucester ,1041,1024,81,61,12,7,66,70
Virginia,Gloucester ,892,883,73,75,9,15,62,39
Virginia,Gloucester ,1011,1034,80,72,4,11,42,48
Virginia,Gloucester ,1122,1228,103,103,10,21,34,39
Virginia,Gloucester ,1429,1454,119,159,11,16,35,35
Virginia,Gloucester ,1289,1414,157,146,11,25,22,33
Virginia,Gloucester ,1022,1070,122,116,7,11,22,21
Virginia,Gloucester ,851,891,64,89,5,10,14,14
Virginia,Gloucester ,556,681,51,67,6,5,7,3
Virginia,Gloucester ,324,402,42,60,1,1,6,9
Virginia,Gloucester ,238,415,35,62,1,4,9,11
Virginia,Goochland ,9314,9792,1906,1837,198,211,339,396
Virginia,Goochland ,356,344,72,61,4,8,37,26
Virginia,Goochland ,462,432,59,78,5,6,38,31
Virginia,Goochland ,529,472,88,69,15,9,30,39
Virginia,Goochland ,521,498,94,99,8,7,29,28
Virginia,Goochland ,466,454,105,90,19,13,24,36
Virginia,Goochland ,472,421,165,105,10,18,20,24
Virginia,Goochland ,422,467,146,87,20,17,18,30
Virginia,Goochland ,438,480,140,118,19,11,25,27
Virginia,Goochland ,499,559,115,101,8,18,41,31
Virginia,Goochland ,622,709,118,127,18,22,33,36
Virginia,Goochland ,689,781,152,128,11,20,10,25
Virginia,Goochland ,826,932,166,168,17,21,9,15
Virginia,Goochland ,810,902,150,165,12,12,11,15
Virginia,Goochland ,752,807,100,117,5,14,7,18
Virginia,Goochland ,658,675,89,99,11,5,3,2
Virginia,Goochland ,392,421,68,103,8,9,2,4
Virginia,Goochland ,207,206,40,52,7,1,1,3
Virginia,Goochland ,193,232,39,70,1,0,1,6
Virginia,Grayson ,7163,7218,694,199,9,23,332,263
Virginia,Grayson ,293,273,14,7,0,0,39,21
Virginia,Grayson ,358,367,12,7,0,1,49,32
Virginia,Grayson ,341,325,10,14,0,2,28,25
Virginia,Grayson ,343,334,28,14,1,0,11,27
Virginia,Grayson ,371,329,83,7,1,1,30,16
Virginia,Grayson ,384,347,105,15,1,0,27,20
Virginia,Grayson ,375,317,91,9,1,0,24,11
Virginia,Grayson ,340,335,76,12,0,3,28,19
Virginia,Grayson ,407,357,75,11,0,1,27,18
Virginia,Grayson ,503,477,66,11,0,3,23,30
Virginia,Grayson ,543,505,49,11,0,2,14,13
Virginia,Grayson ,580,628,24,12,1,2,11,16
Virginia,Grayson ,577,572,16,22,2,0,7,4
Virginia,Grayson ,586,594,24,22,2,5,9,6
Virginia,Grayson ,489,486,8,5,0,0,3,2
Virginia,Grayson ,315,392,5,6,0,0,2,1
Virginia,Grayson ,200,273,7,7,0,1,0,1
Virginia,Grayson ,158,307,1,7,0,2,0,1
Virginia,Greene ,8435,8923,750,700,167,227,591,605
Virginia,Greene ,491,533,67,50,8,8,51,63
Virginia,Greene ,539,530,43,32,4,9,49,71
Virginia,Greene ,600,577,49,40,16,18,81,60
Virginia,Greene ,573,483,54,41,10,20,103,64
Virginia,Greene ,409,390,50,30,7,5,39,37
Virginia,Greene ,469,511,56,55,10,7,25,55
Virginia,Greene ,518,563,53,39,11,13,17,34
Virginia,Greene ,524,551,38,52,9,23,37,43
Virginia,Greene ,510,527,48,41,15,20,52,47
Virginia,Greene ,549,526,34,46,13,18,47,32
Virginia,Greene ,591,613,53,59,10,13,38,36
Virginia,Greene ,665,701,63,49,16,16,21,22
Virginia,Greene ,563,617,50,58,6,13,9,11
Virginia,Greene ,444,570,43,38,12,18,11,11
Virginia,Greene ,439,506,28,35,8,7,3,8
Virginia,Greene ,290,325,12,17,8,12,5,6
Virginia,Greene ,162,197,6,12,2,6,3,2
Virginia,Greene ,99,203,3,6,2,1,0,3
Virginia,Greensville ,2643,1638,4363,2460,33,46,194,122
Virginia,Greensville ,81,80,141,140,2,1,21,24
Virginia,Greensville ,101,88,182,146,3,3,22,15
Virginia,Greensville ,80,93,179,155,4,2,12,15
Virginia,Greensville ,96,97,189,155,0,2,15,16
Virginia,Greensville ,164,60,372,126,3,0,12,11
Virginia,Greensville ,201,84,442,143,5,2,15,11
Virginia,Greensville ,231,96,491,147,2,3,21,9
Virginia,Greensville ,189,63,421,117,3,2,21,4
Virginia,Greensville ,231,88,426,121,2,2,20,1
Virginia,Greensville ,264,113,374,151,2,3,6,0
Virginia,Greensville ,238,93,322,173,1,18,17,4
Virginia,Greensville ,187,126,261,181,1,5,2,6
Virginia,Greensville ,176,153,188,176,3,0,3,3
Virginia,Greensville ,161,116,160,171,1,1,6,1
Virginia,Greensville ,110,109,106,144,0,1,1,0
Virginia,Greensville ,61,94,51,110,1,0,0,1
Virginia,Greensville ,40,47,39,59,0,0,0,0
Virginia,Greensville ,32,38,19,45,0,1,0,1
Virginia,Halifax ,10093,10653,5740,6565,103,134,411,335
Virginia,Halifax ,537,486,334,345,5,5,30,37
Virginia,Halifax ,558,485,333,316,10,9,58,27
Virginia,Halifax ,585,567,369,384,11,6,36,28
Virginia,Halifax ,581,542,348,388,4,5,35,45
Virginia,Halifax ,534,496,372,361,6,4,25,31
Virginia,Halifax ,550,516,414,388,7,4,20,18
Virginia,Halifax ,504,495,289,292,3,3,30,14
Virginia,Halifax ,523,554,285,309,11,25,34,29
Virginia,Halifax ,501,536,265,299,8,26,13,23
Virginia,Halifax ,642,623,313,370,7,4,43,14
Virginia,Halifax ,685,670,368,447,9,9,21,10
Virginia,Halifax ,752,792,410,444,4,5,10,11
Virginia,Halifax ,775,871,447,519,2,12,11,13
Virginia,Halifax ,716,777,428,518,5,4,12,18
Virginia,Halifax ,682,770,346,426,2,3,13,3
Virginia,Halifax ,486,556,209,293,6,5,8,8
Virginia,Halifax ,283,455,133,202,2,3,8,2
Virginia,Halifax ,199,462,77,264,1,2,4,4
Virginia,Hanover ,45537,47096,4993,5271,899,1195,1762,1585
Virginia,Hanover ,2282,2070,278,269,60,61,146,153
Virginia,Hanover ,2836,2532,273,255,74,52,174,172
Virginia,Hanover ,3170,2840,335,300,51,73,176,154
Virginia,Hanover ,3151,3046,340,329,54,87,138,129
Virginia,Hanover ,2771,2594,349,284,47,73,139,110
Virginia,Hanover ,2355,2150,336,303,48,74,130,92
Virginia,Hanover ,2409,2498,309,311,75,104,170,122
Virginia,Hanover ,2714,2824,344,345,94,111,175,134
Virginia,Hanover ,2663,2812,291,285,85,108,124,127
Virginia,Hanover ,3113,3226,332,324,73,99,123,90
Virginia,Hanover ,3239,3515,338,373,63,85,70,78
Virginia,Hanover ,3653,3938,352,400,44,81,66,70
Virginia,Hanover ,3255,3451,355,429,37,50,59,62
Virginia,Hanover ,2696,2912,286,358,36,57,26,29
Virginia,Hanover ,2201,2473,209,273,29,34,17,17
Virginia,Hanover ,1446,1854,136,178,17,21,12,15
Virginia,Hanover ,865,1083,71,120,9,14,11,15
Virginia,Hanover ,718,1278,59,135,3,11,6,16
Virginia,Henrico ,91283,97334,45813,56322,15089,15063,10358,9376
Virginia,Henrico ,5403,4962,3095,2889,1037,1099,1028,924
Virginia,Henrico ,5356,5022,3253,3070,1118,1077,1020,884
Virginia,Henrico ,5449,5268,3572,3625,1063,1106,964,824
Virginia,Henrico ,5410,4858,3663,3448,814,814,897,758
Virginia,Henrico ,4839,4553,3311,3428,664,653,726,729
Virginia,Henrico ,5925,6137,4017,4491,1269,1250,780,740
Virginia,Henrico ,6320,6284,3225,4167,1662,1577,883,725
Virginia,Henrico ,6305,6273,2920,3932,1774,1639,1012,823
Virginia,Henrico ,5788,5702,2618,3637,1442,1410,843,668
Virginia,Henrico ,6193,6286,2702,3881,1235,1182,658,605
Virginia,Henrico ,6215,6637,2865,3859,869,762,505,508
Virginia,Henrico ,6665,7114,2878,4057,606,646,404,397
Virginia,Henrico ,6154,7016,2558,3602,449,598,243,281
Virginia,Henrico ,5104,6124,2002,2972,436,419,132,172
Virginia,Henrico ,4126,5206,1455,2116,282,332,143,123
Virginia,Henrico ,2626,3651,831,1376,176,256,58,96
Virginia,Henrico ,1632,2639,465,905,106,110,28,80
Virginia,Henrico ,1773,3602,383,867,87,133,34,39
Virginia,Henry ,18133,19492,5429,6005,123,131,1510,1416
Virginia,Henry ,760,829,245,263,7,3,149,158
Virginia,Henry ,1015,943,302,273,12,10,189,176
Virginia,Henry ,1080,999,362,301,6,14,185,210
Virginia,Henry ,1043,961,313,301,4,6,157,146
Virginia,Henry ,909,861,301,299,7,3,95,106
Virginia,Henry ,948,945,346,336,6,6,87,61
Virginia,Henry ,919,1032,305,337,10,6,116,110
Virginia,Henry ,865,1017,274,277,4,13,94,134
Virginia,Henry ,927,930,300,329,11,7,111,87
Virginia,Henry ,1138,1201,328,349,11,11,100,66
Virginia,Henry ,1354,1402,361,451,8,13,82,52
Virginia,Henry ,1481,1539,431,476,13,9,59,46
Virginia,Henry ,1446,1466,424,517,4,7,36,28
Virginia,Henry ,1251,1324,358,439,9,8,17,9
Virginia,Henry ,1052,1362,323,366,4,7,20,11
Virginia,Henry ,877,1142,236,304,4,3,6,5
Virginia,Henry ,598,744,120,182,0,4,5,0
Virginia,Henry ,470,795,100,205,3,1,2,11
Virginia,Highland ,1053,1085,15,9,7,7,16,7
Virginia,Highland ,46,49,2,0,0,0,0,0
Virginia,Highland ,37,38,1,1,0,0,1,0
Virginia,Highland ,30,32,1,0,1,0,1,1
Virginia,Highland ,37,37,1,1,0,0,0,1
Virginia,Highland ,29,39,3,0,2,0,1,1
Virginia,Highland ,40,50,1,1,0,0,2,1
Virginia,Highland ,42,50,4,0,0,0,1,0
Virginia,Highland ,32,27,0,1,0,1,1,0
Virginia,Highland ,47,47,0,0,0,2,0,0
Virginia,Highland ,51,43,0,2,0,1,0,1
Virginia,Highland ,65,36,0,0,0,1,2,0
Virginia,Highland ,93,111,0,1,1,1,2,0
Virginia,Highland ,136,131,0,0,0,1,2,0
Virginia,Highland ,127,111,0,0,0,0,0,0
Virginia,Highland ,112,116,1,0,3,0,2,1
Virginia,Highland ,61,68,1,2,0,0,0,0
Virginia,Highland ,43,53,0,0,0,0,0,1
Virginia,Highland ,25,47,0,0,0,0,1,0
Virginia,Isle of Wight ,13408,13573,4068,4549,147,216,649,609
Virginia,Isle of Wight ,718,650,222,201,6,11,55,60
Virginia,Isle of Wight ,751,708,254,218,10,10,70,74
Virginia,Isle of Wight ,777,806,292,264,7,10,49,51
Virginia,Isle of Wight ,696,717,283,268,15,9,48,54
Virginia,Isle of Wight ,704,607,242,247,5,13,46,39
Virginia,Isle of Wight ,736,669,225,247,8,6,59,45
Virginia,Isle of Wight ,802,799,182,231,7,17,71,51
Virginia,Isle of Wight ,885,850,218,247,11,33,57,58
Virginia,Isle of Wight ,756,732,215,245,16,13,56,36
Virginia,Isle of Wight ,864,886,241,296,13,25,42,37
Virginia,Isle of Wight ,896,954,284,312,12,18,26,20
Virginia,Isle of Wight ,1252,1226,370,410,14,18,20,25
Virginia,Isle of Wight ,1048,1020,291,349,10,13,18,13
Virginia,Isle of Wight ,888,887,276,317,6,12,12,8
Virginia,Isle of Wight ,668,787,189,250,3,2,10,10
Virginia,Isle of Wight ,494,527,142,188,1,3,5,3
Virginia,Isle of Wight ,265,355,79,118,1,3,3,6
Virginia,Isle of Wight ,208,393,63,141,2,0,2,19
Virginia,James City ,29791,31682,4995,5438,872,1151,2372,2320
Virginia,James City ,1373,1299,299,338,45,49,215,230
Virginia,James City ,1542,1417,355,345,49,58,219,216
Virginia,James City ,1733,1613,311,338,64,74,226,207
Virginia,James City ,1673,1588,346,315,71,69,205,220
Virginia,James City ,1442,1373,318,305,48,58,162,170
Virginia,James City ,1413,1373,393,330,60,71,168,148
Virginia,James City ,1443,1520,345,325,73,74,192,144
Virginia,James City ,1693,1722,341,340,67,79,246,171
Virginia,James City ,1549,1628,309,323,69,83,191,173
Virginia,James City ,1712,1804,267,346,57,91,132,131
Virginia,James City ,1931,2007,343,380,53,79,118,127
Virginia,James City ,2073,2347,376,456,48,79,104,111
Virginia,James City ,2101,2480,306,357,54,79,70,107
Virginia,James City ,2235,2583,255,310,37,95,54,79
Virginia,James City ,2274,2576,190,230,28,43,38,36
Virginia,James City ,1607,1977,126,173,19,17,15,20
Virginia,James City ,1142,1143,77,102,15,18,10,11
Virginia,James City ,855,1232,38,125,15,35,7,19
Virginia,King and Queen ,2505,2339,902,938,13,22,135,85
Virginia,King and Queen ,106,104,49,39,0,0,8,5
Virginia,King and Queen ,128,102,31,58,1,1,13,11
Virginia,King and Queen ,108,96,52,47,2,2,12,9
Virginia,King and Queen ,114,104,44,52,2,3,11,11
Virginia,King and Queen ,137,116,38,35,1,4,22,10
Virginia,King and Queen ,139,137,56,54,2,0,10,9
Virginia,King and Queen ,145,102,64,43,0,1,12,6
Virginia,King and Queen ,123,122,38,43,1,1,7,4
Virginia,King and Queen ,133,116,59,43,0,0,8,1
Virginia,King and Queen ,173,154,47,49,0,4,8,0
Virginia,King and Queen ,176,185,68,70,2,1,10,7
Virginia,King and Queen ,221,203,84,74,1,1,5,0
Virginia,King and Queen ,228,199,86,87,0,1,3,7
Virginia,King and Queen ,183,207,71,74,0,0,3,2
Virginia,King and Queen ,166,146,49,53,0,0,2,0
Virginia,King and Queen ,135,120,26,51,0,3,0,2
Virginia,King and Queen ,41,55,19,23,0,0,0,1
Virginia,King and Queen ,49,71,21,43,1,0,1,0
Virginia,King George ,10626,10274,2145,2166,197,235,827,741
Virginia,King George ,598,563,131,119,7,10,61,63
Virginia,King George ,727,683,117,123,20,7,71,69
Virginia,King George ,817,743,141,155,11,14,106,72
Virginia,King George ,673,644,135,127,11,14,56,54
Virginia,King George ,684,526,157,134,22,11,73,62
Virginia,King George ,652,622,168,126,17,19,61,62
Virginia,King George ,694,669,146,133,25,9,94,62
Virginia,King George ,749,798,120,121,10,22,71,60
Virginia,King George ,748,721,111,122,20,23,70,66
Virginia,King George ,724,693,123,137,8,16,64,46
Virginia,King George ,738,719,188,165,11,22,34,34
Virginia,King George ,799,774,187,209,9,16,31,29
Virginia,King George ,641,626,142,149,3,26,11,23
Virginia,King George ,481,487,111,114,12,7,10,10
Virginia,King George ,396,384,70,81,4,8,9,9
Virginia,King George ,264,289,46,58,1,7,3,7
Virginia,King George ,140,175,26,40,4,4,1,5
Virginia,King George ,101,158,26,53,2,0,1,8
Virginia,King William ,6717,6891,1221,1424,86,107,268,223
Virginia,King William ,420,384,48,75,6,2,30,16
Virginia,King William ,455,398,69,57,7,7,37,24
Virginia,King William ,469,456,74,89,5,6,25,24
Virginia,King William ,418,361,86,64,8,9,7,17
Virginia,King William ,344,330,62,71,4,4,18,7
Virginia,King William ,452,473,81,88,7,17,30,25
Virginia,King William ,447,486,75,83,3,4,22,10
Virginia,King William ,493,444,79,85,2,5,30,19
Virginia,King William ,421,416,52,79,5,8,15,25
Virginia,King William ,432,462,68,65,4,9,21,8
Virginia,King William ,498,488,83,99,9,10,6,13
Virginia,King William ,500,530,117,142,14,11,11,9
Virginia,King William ,426,465,87,111,4,4,6,10
Virginia,King William ,330,405,87,106,4,0,4,8
Virginia,King William ,282,328,67,76,0,5,0,0
Virginia,King William ,179,217,41,58,1,1,4,6
Virginia,King William ,88,129,30,42,2,1,2,1
Virginia,King William ,63,119,15,34,1,4,0,1
Virginia,Lancaster ,3461,3854,1407,1604,37,46,157,112
Virginia,Lancaster ,82,102,97,103,1,3,5,8
Virginia,Lancaster ,107,112,95,98,3,1,25,13
Virginia,Lancaster ,142,95,134,82,2,3,37,9
Virginia,Lancaster ,115,135,116,86,4,2,12,8
Virginia,Lancaster ,104,109,74,89,1,2,7,3
Virginia,Lancaster ,131,106,92,97,2,3,4,6
Virginia,Lancaster ,125,142,75,85,2,1,10,7
Virginia,Lancaster ,126,123,76,62,4,4,11,8
Virginia,Lancaster ,126,135,44,82,3,2,17,14
Virginia,Lancaster ,135,154,60,80,5,3,5,11
Virginia,Lancaster ,170,175,93,109,1,1,3,4
Virginia,Lancaster ,235,308,105,131,2,5,5,4
Virginia,Lancaster ,363,416,111,130,2,2,2,2
Virginia,Lancaster ,372,400,85,122,1,2,1,3
Virginia,Lancaster ,405,463,54,74,3,0,3,6
Virginia,Lancaster ,354,348,38,70,0,4,6,4
Virginia,Lancaster ,188,241,37,51,1,3,1,1
Virginia,Lancaster ,181,290,21,53,0,5,3,1
Virginia,Lee ,11167,10973,793,79,42,29,359,102
Virginia,Lee ,554,453,10,5,0,1,20,10
Virginia,Lee ,604,548,7,5,3,0,13,10
Virginia,Lee ,626,601,5,7,2,0,10,17
Virginia,Lee ,612,548,7,9,2,1,15,10
Virginia,Lee ,555,508,58,5,3,2,24,10
Virginia,Lee ,700,587,154,8,3,1,54,6
Virginia,Lee ,676,549,205,9,4,2,74,13
Virginia,Lee ,610,555,153,2,4,2,60,6
Virginia,Lee ,701,641,70,3,3,1,28,2
Virginia,Lee ,760,749,44,3,5,2,15,3
Virginia,Lee ,739,779,39,5,3,0,14,4
Virginia,Lee ,757,838,15,1,2,4,9,2
Virginia,Lee ,866,895,13,6,4,5,13,2
Virginia,Lee ,814,818,5,6,1,2,5,1
Virginia,Lee ,647,671,4,2,2,3,2,2
Virginia,Lee ,475,565,0,1,1,2,2,1
Virginia,Lee ,281,373,2,2,0,0,0,2
Virginia,Lee ,190,295,2,0,0,1,1,1
Virginia,Loudoun ,138227,139025,16758,16707,41000,43135,28785,28723
Virginia,Loudoun ,9266,9158,1110,1133,2690,2592,2714,2806
Virginia,Loudoun ,10745,10180,1254,1156,3527,3391,2694,2530
Virginia,Loudoun ,11156,10510,1307,1257,3760,3637,2729,2538
Virginia,Loudoun ,10287,9909,1050,1097,2620,2616,2431,2340
Virginia,Loudoun ,7510,7279,909,925,1573,1614,1921,1811
Virginia,Loudoun ,7055,6795,1003,997,1662,1945,1757,1778
Virginia,Loudoun ,8629,9042,1155,1108,2763,3721,2180,2118
Virginia,Loudoun ,10734,10819,1560,1386,4268,5232,2725,2579
Virginia,Loudoun ,10551,10672,1483,1472,4799,5057,2547,2570
Virginia,Loudoun ,11446,11134,1456,1341,4498,3956,2277,2165
Virginia,Loudoun ,10672,10779,1360,1264,2835,2428,1658,1713
Virginia,Loudoun ,9921,9291,1217,1148,1714,1831,1283,1266
Virginia,Loudoun ,6820,6822,789,842,1250,1520,782,864
Virginia,Loudoun ,4606,4925,441,507,1116,1329,434,608
Virginia,Loudoun ,3550,4259,306,412,839,1078,305,467
Virginia,Loudoun ,2417,3028,175,275,551,669,174,273
Virginia,Loudoun ,1441,2025,100,211,350,281,98,132
Virginia,Loudoun ,1421,2398,83,176,185,238,76,165
Virginia,Louisa ,15063,15315,2858,2988,103,140,674,577
Virginia,Louisa ,838,766,136,129,6,6,37,47
Virginia,Louisa ,843,831,131,136,5,11,57,61
Virginia,Louisa ,858,821,160,155,5,10,66,72
Virginia,Louisa ,757,741,146,155,8,7,62,57
Virginia,Louisa ,724,650,137,130,5,4,41,39
Virginia,Louisa ,858,932,207,199,9,8,48,33
Virginia,Louisa ,892,961,175,159,8,7,59,42
Virginia,Louisa ,944,919,138,141,8,10,86,45
Virginia,Louisa ,849,840,145,154,5,5,55,33
Virginia,Louisa ,928,884,154,179,9,11,37,49
Virginia,Louisa ,1086,1129,206,236,8,11,39,22
Virginia,Louisa ,1268,1382,277,283,10,14,23,31
Virginia,Louisa ,1201,1255,255,244,6,14,19,11
Virginia,Louisa ,1071,1078,192,231,6,5,8,12
Virginia,Louisa ,890,896,178,175,1,8,11,4
Virginia,Louisa ,525,592,94,117,2,6,5,6
Virginia,Louisa ,323,314,69,89,1,1,14,7
Virginia,Louisa ,208,324,58,76,1,2,7,6
Virginia,Lunenburg ,3964,3708,2293,1837,20,22,391,266
Virginia,Lunenburg ,215,184,111,92,0,0,60,41
